diam[nm],	phi	charge	MeanR[nm]	U(<r>)	U(r_FCC)	2pi/MeanR	Salt[然]	T[K]	Eps.	Lb[nm]	kappa[1/nm]	q_max[1/nm]	Sq_max	r_max[nm]	gr_max	S(0)	Contact_value	alpha	dr[diam]	U(rm)	r_dip[nm]	Nn	gr_dip	lambda	T~
20	0.000424662676494546	9999.99999999999	  214.46092	 1.629E-07	 3.603E-09	   0.0292976	0.001	293.16	36.7	 1.553859	 1.407E-01	 5.203E-02	 1.057E+00	 1.346E+02	 1.111E+00	 5.526E-01	 0.000E+00	 4.554E-02	0.21446092	 1.949E-02	 2.1885E+02	 4.012E+00	 9.9373E-01	 3.018E+01	 6.136E+06
20	0.00108406448258964	200	  156.91983	 2.927E+00	 1.415E+00	   0.0400407	0.001	293.16	36.7	 1.553859	 3.180E-02	 4.438E-02	 2.187E+00	 1.619E+02	 2.071E+00	 1.537E-02	 0.000E+00	 1.681E-01	0.15691983	 2.417E+00	 2.3451E+02	 1.329E+01	 7.0415E-01	 4.991E+00	 3.416E-01
20	0.00108406448258964	285.418299448364	  156.91983	 2.330E+00	 1.000E+00	   0.0400407	0.001	293.16	36.7	 1.553859	 3.799E-02	 4.452E-02	 2.275E+00	 1.622E+02	 2.167E+00	 1.698E-02	 0.000E+00	 1.420E-01	0.15691983	 1.839E+00	 2.3279E+02	 1.315E+01	 6.8438E-01	 5.962E+00	 4.291E-01
20	0.00108406448258964	407.318028299979	  156.91983	 1.553E+00	 5.783E-01	   0.0400407	0.001	293.16	36.7	 1.553859	 4.539E-02	 4.482E-02	 2.190E+00	 1.609E+02	 2.159E+00	 2.155E-02	 0.000E+00	 1.204E-01	0.15691983	 1.257E+00	 2.3122E+02	 1.278E+01	 6.9645E-01	 7.123E+00	 6.438E-01
20	0.00108406448258964	581.280094860202	  156.91983	 8.386E-01	 2.635E-01	   0.0400407	0.001	293.16	36.7	 1.553859	 5.422E-02	 4.530E-02	 1.959E+00	 1.581E+02	 2.037E+00	 3.148E-02	 0.000E+00	 1.029E-01	0.15691983	 7.772E-01	 2.2973E+02	 1.255E+01	 7.4069E-01	 8.509E+00	 1.192E+00
20	0.00108406448258964	829.539880890912	  156.91983	 3.527E-01	 9.050E-02	   0.0400407	0.001	293.16	36.7	 1.553859	 6.478E-02	 4.623E-02	 1.687E+00	 1.531E+02	 1.841E+00	 5.109E-02	 0.000E+00	 8.924E-02	0.15691983	 4.612E-01	 2.2729E+02	 1.201E+01	 8.0436E-01	 1.016E+01	 2.834E+00
20	0.00108406448258964	1183.82931064241	  156.91983	 1.103E-01	 2.221E-02	   0.0400407	0.001	293.16	36.7	 1.553859	 7.738E-02	 4.780E-02	 1.460E+00	 1.465E+02	 1.637E+00	 8.639E-02	 0.000E+00	 7.886E-02	0.15691983	 2.632E-01	 2.2259E+02	 1.106E+01	 8.6752E-01	 1.214E+01	 9.063E+00
20	0.00108406448258964	1689.43274340343	  156.91983	 2.428E-02	 3.660E-03	   0.0400407	0.001	293.16	36.7	 1.553859	 9.244E-02	 5.029E-02	 1.301E+00	 1.384E+02	 1.465E+00	 1.426E-01	 0.000E+00	 7.147E-02	0.15691983	 1.524E-01	 2.1458E+02	 9.925E+00	 9.1803E-01	 1.450E+01	 4.118E+01
20	0.00108406448258964	2410.97510327295	  156.91983	 3.521E-03	 3.756E-04	   0.0400407	0.001	293.16	36.7	 1.553859	 1.104E-01	 5.366E-02	 1.198E+00	 1.293E+02	 1.334E+00	 2.208E-01	 0.000E+00	 6.654E-02	0.15691983	 9.024E-02	 2.0376E+02	 8.303E+00	 9.5227E-01	 1.733E+01	 2.839E+02
20	0.00108406448258964	3440.68206994254	  156.91983	 3.112E-04	 2.197E-05	   0.0400407	0.001	293.16	36.7	 1.553859	 1.319E-01	 5.792E-02	 1.133E+00	 1.195E+02	 1.240E+00	 3.163E-01	 0.000E+00	 6.324E-02	0.15691983	 5.637E-02	 1.9112E+02	 6.779E+00	 9.7343E-01	 2.070E+01	 3.212E+03
20	0.00108406448258964	4910.16812672738	  156.91983	 1.527E-05	 6.585E-07	   0.0400407	0.001	293.16	36.7	 1.553859	 1.576E-01	 6.310E-02	 1.091E+00	 1.101E+02	 1.172E+00	 4.200E-01	 0.000E+00	 6.182E-02	0.15691983	 3.455E-02	 1.7771E+02	 5.434E+00	 9.8562E-01	 2.473E+01	 6.545E+04
20	0.00108406448258964	7007.25918368044	  156.91983	 3.727E-07	 8.910E-09	   0.0400407	0.001	293.16	36.7	 1.553859	 1.882E-01	 6.906E-02	 1.063E+00	 1.007E+02	 1.125E+00	 5.221E-01	 0.000E+00	 6.136E-02	0.15691983	 2.277E-02	 1.6413E+02	 4.289E+00	 9.9227E-01	 2.954E+01	 2.682E+06
20	0.00108406448258964	9999.99999999999	  156.91983	 3.959E-09	 4.680E-11	   0.0400407	0.001	293.16	36.7	 1.553859	 2.249E-01	 7.580E-02	 1.045E+00	 9.195E+01	 1.091E+00	 6.153E-01	 0.000E+00	 6.157E-02	0.15691983	 1.498E-02	 1.5095E+02	 3.339E+00	 9.9582E-01	 3.529E+01	 2.525E+08
20	0.00276736305651629	200	  114.81734	 1.913E+00	 8.336E-01	   0.0547233	0.001	293.16	36.7	 1.553859	 5.086E-02	 6.105E-02	 2.068E+00	 1.175E+02	 2.023E+00	 2.065E-02	 0.000E+00	 2.007E-01	0.11481734	 1.623E+00	 1.7056E+02	 1.312E+01	 7.2322E-01	 5.840E+00	 5.227E-01
20	0.00276736305651629	285.418299448364	  114.81734	 1.342E+00	 5.088E-01	   0.0547233	0.001	293.16	36.7	 1.553859	 6.076E-02	 6.139E-02	 2.041E+00	 1.168E+02	 2.046E+00	 2.489E-02	 0.000E+00	 1.696E-01	0.11481734	 1.162E+00	 1.6935E+02	 1.276E+01	 7.2586E-01	 6.976E+00	 7.450E-01
20	0.00276736305651629	407.318028299979	  114.81734	 7.729E-01	 2.481E-01	   0.0547233	0.001	293.16	36.7	 1.553859	 7.258E-02	 6.205E-02	 1.884E+00	 1.152E+02	 1.969E+00	 3.420E-02	 0.000E+00	 1.444E-01	0.11481734	 7.446E-01	 1.6815E+02	 1.253E+01	 7.5760E-01	 8.334E+00	 1.293E+00
20	0.00276736305651629	581.280094860202	  114.81734	 3.523E-01	 9.274E-02	   0.0547233	0.001	293.16	36.7	 1.553859	 8.671E-02	 6.326E-02	 1.668E+00	 1.120E+02	 1.818E+00	 5.219E-02	 0.000E+00	 1.245E-01	0.11481734	 4.584E-01	 1.6631E+02	 1.200E+01	 8.0932E-01	 9.956E+00	 2.837E+00
20	0.00276736305651629	829.539880890912	  114.81734	 1.218E-01	 2.529E-02	   0.0547233	0.001	293.16	36.7	 1.553859	 1.035E-01	 6.519E-02	 1.470E+00	 1.076E+02	 1.644E+00	 8.376E-02	 0.000E+00	 1.094E-01	0.11481734	 2.715E-01	 1.6315E+02	 1.132E+01	 8.6459E-01	 1.189E+01	 8.206E+00
20	0.00276736305651629	1183.82931064241	  114.81734	 3.037E-02	 4.750E-03	   0.0547233	0.001	293.16	36.7	 1.553859	 1.237E-01	 6.813E-02	 1.320E+00	 1.021E+02	 1.488E+00	 1.333E-01	 0.000E+00	 9.857E-02	0.11481734	 1.629E-01	 1.5798E+02	 1.003E+01	 9.1169E-01	 1.420E+01	 3.291E+01
20	0.00276736305651629	1689.43274340343	  114.81734	 5.140E-03	 5.729E-04	   0.0547233	0.001	293.16	36.7	 1.553859	 1.478E-01	 7.221E-02	 1.218E+00	 9.598E+01	 1.363E+00	 2.020E-01	 0.000E+00	 9.100E-02	0.11481734	 9.948E-02	 1.5098E+02	 8.680E+00	 9.4569E-01	 1.697E+01	 1.945E+02
20	0.00276736305651629	2410.97510327295	  114.81734	 5.492E-04	 4.085E-05	   0.0547233	0.001	293.16	36.7	 1.553859	 1.766E-01	 7.735E-02	 1.151E+00	 8.955E+01	 1.270E+00	 2.867E-01	 0.000E+00	 8.589E-02	0.11481734	 6.096E-02	 1.4266E+02	 7.361E+00	 9.6781E-01	 2.027E+01	 1.820E+03
20	0.00276736305651629	3440.68206994254	  114.81734	 3.402E-05	 1.560E-06	   0.0547233	0.001	293.16	36.7	 1.553859	 2.109E-01	 8.343E-02	 1.106E+00	 8.289E+01	 1.201E+00	 3.802E-01	 0.000E+00	 8.299E-02	0.11481734	 3.960E-02	 1.3370E+02	 5.993E+00	 9.8135E-01	 2.422E+01	 2.939E+04
20	0.00276736305651629	4910.16812672738	  114.81734	 1.102E-06	 2.838E-08	   0.0547233	0.001	293.16	36.7	 1.553859	 2.520E-01	 9.044E-02	 1.076E+00	 7.646E+01	 1.151E+00	 4.745E-01	 0.000E+00	 8.181E-02	0.11481734	 2.607E-02	 1.2457E+02	 4.808E+00	 9.8926E-01	 2.893E+01	 9.072E+05
20	0.00276736305651629	7007.25918368044	  114.81734	 1.652E-08	 2.135E-10	   0.0547233	0.001	293.16	36.7	 1.553859	 3.010E-01	 9.819E-02	 1.056E+00	 7.026E+01	 1.115E+00	 5.629E-01	 0.000E+00	 8.176E-02	0.11481734	 1.804E-02	 1.1567E+02	 3.810E+00	 9.9379E-01	 3.456E+01	 6.051E+07
20	0.00276736305651629	9999.99999999999	  114.81734	 9.905E-11	 5.615E-13	   0.0547233	0.001	293.16	36.7	 1.553859	 3.596E-01	 1.066E-01	 1.041E+00	 6.475E+01	 1.088E+00	 6.413E-01	 0.000E+00	 8.098E-02	0.11481734	 1.159E-02	 1.0723E+02	 2.985E+00	 9.9637E-01	 4.129E+01	 1.009E+10
20	0.00706443058467968	200	   84.01119	 1.223E+00	 4.714E-01	   0.0747899	0.001	293.16	36.7	 1.553859	 8.144E-02	 8.408E-02	 1.948E+00	 8.518E+01	 1.971E+00	 2.740E-02	 0.000E+00	 2.380E-01	0.08401119	 1.096E+00	 1.2400E+02	 1.274E+01	 7.4560E-01	 6.842E+00	 8.174E-01
20	0.00706443058467968	285.418299448364	   84.01119	 7.639E-01	 2.501E-01	   0.0747899	0.001	293.16	36.7	 1.553859	 9.729E-02	 8.490E-02	 1.855E+00	 8.417E+01	 1.940E+00	 3.511E-02	 0.000E+00	 2.016E-01	0.08401119	 7.500E-01	 1.2307E+02	 1.253E+01	 7.6435E-01	 8.173E+00	 1.308E+00
20	0.00706443058467968	407.318028299979	   84.01119	 3.854E-01	 1.038E-01	   0.0747899	0.001	293.16	36.7	 1.553859	 1.162E-01	 8.618E-02	 1.688E+00	 8.233E+01	 1.833E+00	 4.997E-02	 0.000E+00	 1.729E-01	0.08401119	 4.781E-01	 1.2185E+02	 1.204E+01	 8.0419E-01	 9.764E+00	 2.594E+00
20	0.00706443058467968	581.280094860202	   84.01119	 1.512E-01	 3.229E-02	   0.0747899	0.001	293.16	36.7	 1.553859	 1.388E-01	 8.846E-02	 1.512E+00	 7.947E+01	 1.689E+00	 7.566E-02	 0.000E+00	 1.510E-01	0.08401119	 3.001E-01	 1.1992E+02	 1.142E+01	 8.5234E-01	 1.166E+01	 6.611E+00
20	0.00706443058467968	829.539880890912	   84.01119	 4.408E-02	 7.129E-03	   0.0747899	0.001	293.16	36.7	 1.553859	 1.658E-01	 9.175E-02	 1.366E+00	 7.594E+01	 1.546E+00	 1.157E-01	 0.000E+00	 1.350E-01	0.08401119	 1.858E-01	 1.1690E+02	 1.045E+01	 8.9697E-01	 1.393E+01	 2.268E+01
20	0.00706443058467968	1183.82931064241	   84.01119	 9.043E-03	 1.049E-03	   0.0747899	0.001	293.16	36.7	 1.553859	 1.981E-01	 9.631E-02	 1.259E+00	 7.191E+01	 1.424E+00	 1.716E-01	 0.000E+00	 1.235E-01	0.08401119	 1.161E-01	 1.1265E+02	 9.387E+00	 9.3175E-01	 1.664E+01	 1.105E+02
20	0.00706443058467968	1689.43274340343	   84.01119	 1.223E-03	 9.545E-05	   0.0747899	0.001	293.16	36.7	 1.553859	 2.367E-01	 1.019E-01	 1.185E+00	 6.754E+01	 1.328E+00	 2.415E-01	 0.000E+00	 1.157E-01	0.08401119	 7.500E-02	 1.0753E+02	 7.917E+00	 9.5635E-01	 1.988E+01	 8.173E+02
20	0.00706443058467968	2410.97510327295	   84.01119	 1.010E-04	 4.907E-06	   0.0747899	0.001	293.16	36.7	 1.553859	 2.827E-01	 1.087E-01	 1.134E+00	 6.317E+01	 1.255E+00	 3.209E-01	 0.000E+00	 1.104E-01	0.08401119	 4.863E-02	 1.0186E+02	 6.729E+00	 9.7268E-01	 2.375E+01	 9.896E+03
20	0.00706443058467968	3440.68206994254	   84.01119	 4.644E-06	 1.280E-07	   0.0747899	0.001	293.16	36.7	 1.553859	 3.378E-01	 1.163E-01	 1.100E+00	 5.880E+01	 1.199E+00	 4.036E-01	 0.000E+00	 1.078E-01	0.08401119	 3.306E-02	 9.6024E+01	 5.665E+00	 9.8286E-01	 2.837E+01	 2.153E+05
20	0.00706443058467968	4910.16812672738	   84.01119	 1.063E-07	 1.491E-09	   0.0747899	0.001	293.16	36.7	 1.553859	 4.035E-01	 1.247E-01	 1.075E+00	 5.477E+01	 1.158E+00	 4.841E-01	 0.000E+00	 1.064E-01	0.08401119	 2.169E-02	 9.0228E+01	 4.594E+00	 9.8923E-01	 3.390E+01	 9.402E+06
20	0.00706443058467968	7007.25918368044	   84.01119	 1.063E-09	 6.643E-12	   0.0747899	0.001	293.16	36.7	 1.553859	 4.820E-01	 1.337E-01	 1.058E+00	 5.091E+01	 1.127E+00	 5.583E-01	 0.000E+00	 1.049E-01	0.08401119	 1.493E-02	 8.4725E+01	 3.812E+00	 9.9313E-01	 4.050E+01	 9.407E+08
20	0.00706443058467968	9999.99999999999	   84.01119	 3.958E-12	 9.423E-15	   0.0747899	0.001	293.16	36.7	 1.553859	 5.758E-01	 1.431E-01	 1.045E+00	 4.721E+01	 1.103E+00	 6.240E-01	 0.000E+00	 1.079E-01	0.08401119	 1.124E-02	 7.9516E+01	 3.146E+00	 9.9552E-01	 4.838E+01	 2.526E+11
20	0.0180338388807511	200	   61.47051	 8.345E-01	 2.776E-01	   0.1022146	0.001	293.16	36.7	 1.553859	 1.308E-01	 1.157E-01	 1.891E+00	 6.171E+01	 1.965E+00	 3.314E-02	 0.000E+00	 2.790E-01	0.06147051	 8.049E-01	 9.0146E+01	 1.257E+01	 7.5649E-01	 8.043E+00	 1.198E+00
20	0.0180338388807511	285.418299448364	   61.47051	 4.795E-01	 1.317E-01	   0.1022146	0.001	293.16	36.7	 1.553859	 1.563E-01	 1.171E-01	 1.773E+00	 6.073E+01	 1.909E+00	 4.340E-02	 0.000E+00	 2.379E-01	0.06147051	 5.447E-01	 8.9408E+01	 1.213E+01	 7.8298E-01	 9.608E+00	 2.085E+00
20	0.0180338388807511	407.318028299979	   61.47051	 2.210E-01	 4.828E-02	   0.1022146	0.001	293.16	36.7	 1.553859	 1.867E-01	 1.192E-01	 1.615E+00	 5.913E+01	 1.798E+00	 6.127E-02	 0.000E+00	 2.063E-01	0.06147051	 3.553E-01	 8.8425E+01	 1.162E+01	 8.2313E-01	 1.147E+01	 4.524E+00
20	0.0180338388807511	581.280094860202	   61.47051	 7.855E-02	 1.305E-02	   0.1022146	0.001	293.16	36.7	 1.553859	 2.230E-01	 1.225E-01	 1.465E+00	 5.704E+01	 1.668E+00	 8.929E-02	 0.000E+00	 1.825E-01	0.06147051	 2.272E-01	 8.6888E+01	 1.099E+01	 8.6617E-01	 1.371E+01	 1.272E+01
20	0.0180338388807511	829.539880890912	   61.47051	 2.054E-02	 2.462E-03	   0.1022146	0.001	293.16	36.7	 1.553859	 2.664E-01	 1.270E-01	 1.345E+00	 5.458E+01	 1.546E+00	 1.290E-01	 0.000E+00	 1.658E-01	0.06147051	 1.449E-01	 8.4675E+01	 1.005E+01	 9.0355E-01	 1.638E+01	 4.867E+01
20	0.0180338388807511	1183.82931064241	   61.47051	 3.737E-03	 3.031E-04	   0.1022146	0.001	293.16	36.7	 1.553859	 3.183E-01	 1.327E-01	 1.256E+00	 5.175E+01	 1.443E+00	 1.801E-01	 0.000E+00	 1.538E-01	0.06147051	 9.774E-02	 8.1909E+01	 9.081E+00	 9.3275E-01	 1.956E+01	 2.675E+02
20	0.0180338388807511	1689.43274340343	   61.47051	 4.423E-04	 2.250E-05	   0.1022146	0.001	293.16	36.7	 1.553859	 3.803E-01	 1.393E-01	 1.193E+00	 4.893E+01	 1.360E+00	 2.403E-01	 0.000E+00	 1.454E-01	0.06147051	 6.546E-02	 7.8682E+01	 8.107E+00	 9.5359E-01	 2.337E+01	 2.260E+03
20	0.0180338388807511	2410.97510327295	   61.47051	 3.141E-05	 9.156E-07	   0.1022146	0.001	293.16	36.7	 1.553859	 4.543E-01	 1.469E-01	 1.147E+00	 4.610E+01	 1.294E+00	 3.058E-01	 0.000E+00	 1.399E-01	0.06147051	 4.510E-02	 7.5239E+01	 7.007E+00	 9.6823E-01	 2.792E+01	 3.182E+04
20	0.0180338388807511	3440.68206994254	   61.47051	 1.216E-06	 1.822E-08	   0.1022146	0.001	293.16	36.7	 1.553859	 5.427E-01	 1.552E-01	 1.115E+00	 4.339E+01	 1.244E+00	 3.726E-01	 0.000E+00	 1.373E-01	0.06147051	 3.134E-02	 7.1766E+01	 6.014E+00	 9.7809E-01	 3.336E+01	 8.219E+05
20	0.0180338388807511	4910.16812672738	   61.47051	 2.289E-08	 1.548E-10	   0.1022146	0.001	293.16	36.7	 1.553859	 6.483E-01	 1.638E-01	 1.092E+00	 4.081E+01	 1.204E+00	 4.373E-01	 0.000E+00	 1.356E-01	0.06147051	 2.255E-02	 6.8385E+01	 5.136E+00	 9.8468E-01	 3.985E+01	 4.368E+07
20	0.0180338388807511	7007.25918368044	   61.47051	 1.822E-10	 4.769E-13	   0.1022146	0.001	293.16	36.7	 1.553859	 7.745E-01	 1.728E-01	 1.074E+00	 3.848E+01	 1.173E+00	 4.975E-01	 0.000E+00	 1.311E-01	0.06147051	 1.575E-02	 6.5158E+01	 4.503E+00	 9.8901E-01	 4.761E+01	 5.485E+09
20	0.0180338388807511	9999.99999999999	   61.47051	 5.209E-13	 4.382E-16	   0.1022146	0.001	293.16	36.7	 1.553859	 9.252E-01	 1.817E-01	 1.061E+00	 3.626E+01	 1.149E+00	 5.515E-01	 0.000E+00	 1.006E-01	0.06147051	 1.184E-02	 6.2177E+01	 3.826E+00	 9.9211E-01	 5.687E+01	 1.919E+12
20	0.0460361724669189	200	   44.97762	 7.094E-01	 1.965E-01	   0.1396958	0.001	293.16	36.7	 1.553859	 2.121E-01	 1.584E-01	 1.983E+00	 4.524E+01	 2.092E+00	 3.260E-02	 0.000E+00	 3.217E-01	0.04497762	 6.660E-01	 6.5577E+01	 1.228E+01	 7.3432E-01	 9.540E+00	 1.409E+00
20	0.0460361724669189	285.418299448364	   44.97762	 4.019E-01	 8.868E-02	   0.1396958	0.001	293.16	36.7	 1.553859	 2.533E-01	 1.601E-01	 1.852E+00	 4.443E+01	 2.032E+00	 4.191E-02	 0.000E+00	 2.765E-01	0.04497762	 4.664E-01	 6.5150E+01	 1.207E+01	 7.6323E-01	 1.139E+01	 2.487E+00
20	0.0460361724669189	407.318028299979	   44.97762	 1.839E-01	 3.093E-02	   0.1396958	0.001	293.16	36.7	 1.553859	 3.027E-01	 1.626E-01	 1.691E+00	 4.335E+01	 1.925E+00	 5.706E-02	 0.000E+00	 2.430E-01	0.04497762	 3.115E-01	 6.4587E+01	 1.161E+01	 8.0276E-01	 1.361E+01	 5.436E+00
20	0.0460361724669189	581.280094860202	   44.97762	 6.546E-02	 7.958E-03	   0.1396958	0.001	293.16	36.7	 1.553859	 3.616E-01	 1.662E-01	 1.542E+00	 4.191E+01	 1.803E+00	 7.927E-02	 0.000E+00	 2.181E-01	0.04497762	 2.122E-01	 6.3755E+01	 1.107E+01	 8.4365E-01	 1.626E+01	 1.527E+01
20	0.0460361724669189	829.539880890912	   44.97762	 1.730E-02	 1.428E-03	   0.1396958	0.001	293.16	36.7	 1.553859	 4.319E-01	 1.708E-01	 1.420E+00	 4.038E+01	 1.687E+00	 1.090E-01	 0.000E+00	 2.006E-01	0.04497762	 1.398E-01	 6.2608E+01	 1.047E+01	 8.7998E-01	 1.942E+01	 5.777E+01
20	0.0460361724669189	1183.82931064241	   44.97762	 3.219E-03	 1.671E-04	   0.1396958	0.001	293.16	36.7	 1.553859	 5.160E-01	 1.764E-01	 1.328E+00	 3.868E+01	 1.585E+00	 1.457E-01	 0.000E+00	 1.885E-01	0.04497762	 9.650E-02	 6.1192E+01	 9.835E+00	 9.0898E-01	 2.321E+01	 3.106E+02
20	0.0460361724669189	1689.43274340343	   44.97762	 3.945E-04	 1.178E-05	   0.1396958	0.001	293.16	36.7	 1.553859	 6.164E-01	 1.829E-01	 1.259E+00	 3.697E+01	 1.501E+00	 1.878E-01	 0.000E+00	 1.803E-01	0.04497762	 6.679E-02	 5.9550E+01	 8.980E+00	 9.3145E-01	 2.772E+01	 2.534E+03
20	0.0460361724669189	2410.97510327295	   44.97762	 2.945E-05	 4.542E-07	   0.1396958	0.001	293.16	36.7	 1.553859	 7.364E-01	 1.897E-01	 1.209E+00	 3.526E+01	 1.432E+00	 2.333E-01	 0.000E+00	 1.750E-01	0.04497762	 4.809E-02	 5.7818E+01	 8.162E+00	 9.4810E-01	 3.312E+01	 3.395E+04
20	0.0460361724669189	3440.68206994254	   44.97762	 1.218E-06	 8.535E-09	   0.1396958	0.001	293.16	36.7	 1.553859	 8.797E-01	 1.971E-01	 1.171E+00	 3.364E+01	 1.377E+00	 2.799E-01	 0.000E+00	 1.706E-01	0.04497762	 3.489E-02	 5.6042E+01	 7.391E+00	 9.6030E-01	 3.957E+01	 8.204E+05
20	0.0460361724669189	4910.16812672738	   44.97762	 2.498E-08	 6.814E-11	   0.1396958	0.001	293.16	36.7	 1.553859	 1.050E+00	 2.044E-01	 1.143E+00	 3.211E+01	 1.332E+00	 3.258E-01	 0.000E+00	 1.663E-01	0.04497762	 2.602E-02	 5.4287E+01	 6.679E+00	 9.6923E-01	 4.727E+01	 4.002E+07
20	0.0460361724669189	7007.25918368044	   44.97762	 2.217E-10	 1.960E-13	   0.1396958	0.001	293.16	36.7	 1.553859	 1.255E+00	 2.119E-01	 1.121E+00	 3.076E+01	 1.296E+00	 3.694E-01	 0.000E+00	 1.538E-01	0.04497762	 1.822E-02	 5.2623E+01	 6.034E+00	 9.7578E-01	 5.647E+01	 4.509E+09
20	0.0460361724669189	9999.99999999999	   44.97762	 7.249E-13	 1.668E-16	   0.1396958	0.001	293.16	36.7	 1.553859	 1.499E+00	 2.191E-01	 1.105E+00	 2.950E+01	 1.266E+00	 4.099E-01	 0.000E+00	 1.429E-01	0.04497762	 1.323E-02	 5.1094E+01	 5.456E+00	 9.8055E-01	 6.746E+01	 1.379E+12
20	0.117519580241233	200	   32.90987	 9.763E-01	 2.102E-01	   0.1909210	0.001	293.16	36.7	 1.553859	 3.523E-01	 2.153E-01	 2.473E+00	 3.376E+01	 2.556E+00	 2.200E-02	 0.000E+00	 3.563E-01	0.03290987	 7.039E-01	 4.7587E+01	 1.229E+01	 6.3771E-01	 1.159E+01	 1.024E+00
20	0.117519580241233	285.418299448364	   32.90987	 6.186E-01	 1.010E-01	   0.1909210	0.001	293.16	36.7	 1.553859	 4.209E-01	 2.165E-01	 2.320E+00	 3.330E+01	 2.522E+00	 2.673E-02	 0.000E+00	 3.101E-01	0.03290987	 5.177E-01	 4.7423E+01	 1.216E+01	 6.6405E-01	 1.385E+01	 1.616E+00
20	0.117519580241233	407.318028299979	   32.90987	 3.267E-01	 3.836E-02	   0.1909210	0.001	293.16	36.7	 1.553859	 5.028E-01	 2.183E-01	 2.114E+00	 3.271E+01	 2.424E+00	 3.436E-02	 0.000E+00	 2.761E-01	0.03290987	 3.630E-01	 4.7291E+01	 1.182E+01	 7.0484E-01	 1.654E+01	 3.060E+00
20	0.117519580241233	581.280094860202	   32.90987	 1.392E-01	 1.102E-02	   0.1909210	0.001	293.16	36.7	 1.553859	 6.007E-01	 2.207E-01	 1.911E+00	 3.198E+01	 2.296E+00	 4.532E-02	 0.000E+00	 2.522E-01	0.03290987	 2.492E-01	 4.7126E+01	 1.164E+01	 7.4985E-01	 1.976E+01	 7.180E+00
20	0.117519580241233	829.539880890912	   32.90987	 4.605E-02	 2.275E-03	   0.1909210	0.001	293.16	36.7	 1.553859	 7.176E-01	 2.239E-01	 1.738E+00	 3.113E+01	 2.163E+00	 5.973E-02	 0.000E+00	 2.352E-01	0.03290987	 1.742E-01	 4.6847E+01	 1.143E+01	 7.9188E-01	 2.361E+01	 2.171E+01
20	0.117519580241233	1183.82931064241	   32.90987	 1.127E-02	 3.173E-04	   0.1909210	0.001	293.16	36.7	 1.553859	 8.572E-01	 2.279E-01	 1.601E+00	 3.021E+01	 2.041E+00	 7.740E-02	 0.000E+00	 2.243E-01	0.03290987	 1.241E-01	 4.6452E+01	 1.100E+01	 8.2842E-01	 2.821E+01	 8.867E+01
20	0.117519580241233	1689.43274340343	   32.90987	 1.932E-03	 2.776E-05	   0.1909210	0.001	293.16	36.7	 1.553859	 1.024E+00	 2.321E-01	 1.496E+00	 2.928E+01	 1.934E+00	 9.776E-02	 0.000E+00	 2.167E-01	0.03290987	 8.848E-02	 4.5958E+01	 1.054E+01	 8.5821E-01	 3.370E+01	 5.173E+02
20	0.117519580241233	2410.97510327295	   32.90987	 2.167E-04	 1.394E-06	   0.1909210	0.001	293.16	36.7	 1.553859	 1.223E+00	 2.367E-01	 1.416E+00	 2.836E+01	 1.843E+00	 1.200E-01	 0.000E+00	 2.120E-01	0.03290987	 6.507E-02	 4.5382E+01	 1.008E+01	 8.8209E-01	 4.026E+01	 4.613E+03
20	0.117519580241233	3440.68206994254	   32.90987	 1.466E-05	 3.614E-08	   0.1909210	0.001	293.16	36.7	 1.553859	 1.461E+00	 2.416E-01	 1.354E+00	 2.751E+01	 1.767E+00	 1.433E-01	 0.000E+00	 2.097E-01	0.03290987	 4.674E-02	 4.4757E+01	 9.826E+00	 9.0106E-01	 4.809E+01	 6.818E+04
20	0.117519580241233	4910.16812672738	   32.90987	 5.435E-07	 4.258E-10	   0.1909210	0.001	293.16	36.7	 1.553859	 1.745E+00	 2.463E-01	 1.307E+00	 2.665E+01	 1.702E+00	 1.668E-01	 0.000E+00	 2.006E-01	0.03290987	 3.696E-02	 4.4115E+01	 9.376E+00	 9.1604E-01	 5.745E+01	 1.839E+06
20	0.117519580241233	7007.25918368044	   32.90987	 9.826E-09	 1.957E-12	   0.1909210	0.001	293.16	36.7	 1.553859	 2.085E+00	 2.512E-01	 1.270E+00	 2.586E+01	 1.650E+00	 1.903E-01	 0.000E+00	 2.199E-01	0.03290987	 2.993E-02	 4.3457E+01	 8.937E+00	 9.2792E-01	 6.863E+01	 1.017E+08
20	0.117519580241233	9999.99999999999	   32.90987	 7.544E-11	 2.927E-15	   0.1909210	0.001	293.16	36.7	 1.553859	 2.491E+00	 2.558E-01	 1.241E+00	 2.501E+01	 1.607E+00	 2.133E-01	 0.000E+00	 2.538E-01	0.03290987	 3.494E-02	 4.2832E+01	 8.526E+00	 9.3744E-01	 8.199E+01	 1.325E+10
20	0.3	200	   24.07996	 3.652E+00	 5.045E-01	   0.2609300	0.001	293.16	36.7	 1.553859	 6.321E-01	 2.930E-01	 4.980E+00	 2.591E+01	 4.270E+00	 7.144E-03	 0.000E+00	 3.535E-01	0.02407996	 1.067E+00	 3.3808E+01	 1.221E+01	 2.9855E-01	 1.522E+01	 2.737E-01
